Patient_ID	GRB2	HRAS	ITCH	JUN	KRAS	LATS1	LATS2	LIMK1	LIMK2	MAP2K1	MAP2K2	MAPK1	MAPK3	MP	MYC	Metastasis	Microtubule_polimerization	NFE2L2	NR4A3	NRAS	Neuron_migration	mTORC1	mTORC2	PI3K	TSC	SOS1	SPART	SRC	STMN1	SYN1	TTL	Tubulin	WWP1	WWTR1	YAP1	YES1	ERBB2	ERBB3	ERBB4	FOXO	FUS	F_actin_dynamics	GIT1	GNA13	PAK1	PAK2	PAK3	PAK4	PDPK1	PLCG1	PPP1R12A	PPP1R12B	PRKACA	PRKCA	PRKCB	PRKCG	PRKCZ	PTEN	PTK2B	PTPN11	Proliferation	Protein_synthesis	RAC1	RAF1	RHEB	RHOA	ROCK1	ROCK2	RPS6KA1	SHC1	SIRT1	SNAI1	AKT1	AKT2	AKT3	AMOTL2	ARAF	ARHGEF1	ARHGEF11	ARHGEF12	ARHGEF6	ATF2	Actin_cytoskeleton_reorganization	Apoptosis	BAD	BCL2	BCL2L1	BRAF	CDC25B	CDC42	CDC42BPA	CDK1	CFL1	CFL2	CREB1	CTNNB1	CTTN	Cell_migration	DEPTOR	EGFR	EIF4E	EIF4EBP1	EPHA2
GSM2262038	0.975283	0.003001	0.8582	0.646514	0.0009	0.394659	0.0	0.924671	0.933451	0.0	0.9999	0.9999	0.9999	0.0035	0.220552	0.937416	0.0	0.422915	0.9999	0.0	0.0	0.9986	0.9999	0.0	0.0001	0.0	0.3827	0.0	0.0	0.290893	0.987206	0.0	0.3827	0.033725	0.022454	1.0	0.748699	0.842899	0.0	0.0	0.0	0.01895	0.586774	0.997599	0.0	0.785317	0.294425	0.288729	0.999598	0.779626	0.0001	0.0034	0.0	0.33018	0.999398	0.999398	0.999598	0.0	0.0	0.0	0.936994	0.999999	0.731101	0.0	0.999899	0.997599	0.999399	0.997499	0.999899	0.77523	0.947308	0.0	0.0	0.0	0.626975	0.033998	0.0	0.577578	0.997603	0.997603	0.586244	0.999903	0.999479	0.061559	1.000003	0.0	0.023306	0.0	0.999899	0.282283	0.330124	0.999899	0.0	0.018789	0.999899	0.999899	0.0	0.995947	0.0	0.0	0.999999	0.0	0.999999
GSM2261879	0.870966	0.004477	0.385099	0.63041	0.002179	0.53371	0.002338	0.607956	0.977105	0.0	0.991772	0.9994	0.9996	0.173854	0.0	0.9999	0.0	0.847217	0.9991	0.291146	0.0	0.9912	0.9897	0.053213	0.0001	0.0005	0.062652	0.140347	0.0	0.144034	1.0	0.0	0.0616	0.010884	0.029176	0.9788	0.641639	0.799215	0.0004	0.0002	0.003	0.006406	1.0	0.794401	0.0005	0.999998	0.143208	0.143517	0.988694	0.438919	0.036794	0.168773	0.035529	0.983746	0.992353	0.989332	0.987399	0.161171	0.124863	0.031314	1.0	0.996509	0.968429	0.0004	0.9999	0.7655	0.947214	0.7652	0.977022	0.9984	0.968	0.0	0.034803	0.052598	0.994384	0.0	0.36168	0.754853	0.794402	0.794402	0.964561	0.999502	0.999802	0.0	0.999902	0.0	0.046289	0.0004	0.967901	0.138212	0.158894	0.967917	0.0028	0.0067	0.999001	0.999501	0.0005	0.820615	0.0062	0.063553	1.000001	0.0	0.978301
GSM2261990	0.953857	0.0001	0.4956	0.9944	0.363978	0.9994	0.010059	0.9999	0.9999	0.0	0.992401	0.999801	0.999801	0.013121	0.332768	0.999901	0.0	0.993561	0.999901	0.0001	0.0	0.9999	0.278527	0.0	0.0	0.0001	0.6296	0.0	0.0002	0.0	1.0	0.0	0.6296	0.513503	0.839241	1.0	0.814723	0.876202	0.0001	0.0	0.0	0.0131	0.897052	0.911901	0.0	0.507385	0.0	0.0	0.986271	0.690942	0.0004	0.0125	0.0	0.979827	0.973501	0.986638	0.986601	0.0	0.0	0.0	0.999899	0.999999	0.888976	0.0001	0.699448	0.917712	0.986625	0.890634	0.999899	0.996999	0.997499	0.016901	0.0	0.052	0.985699	0.010828	0.006	0.90087	0.917015	0.9119	0.894037	0.999799	0.991999	0.0001	0.999999	0.0	0.0032	0.0	1.0	0.0	0.0037	0.9968	0.0	0.0133	0.9999	0.80065	0.0	0.986	0.0	0.0	1.0	0.0	1.0
GSM2261888	0.983156	0.034235	0.099797	0.713708	0.041621	0.982099	0.000288	0.992609	0.991516	0.0	1.0	1.0	1.0	0.0	0.0004	1.0	0.0	1.0	1.0	0.0127	0.0	0.802319	0.693416	0.0	0.0	0.0	0.594	0.0	0.0	0.0	1.0	0.0	0.594	0.347519	0.659835	0.914572	0.8201	0.8697	0.0	0.0	0.030606	0.0	0.9996	0.9705	0.0	0.9996	0.0	0.0	1.0	0.423513	0.0	0.0	0.0	0.743579	1.0	1.0	1.0	0.0	0.0	0.0	1.000002	0.956541	0.999602	0.0	1.000002	0.949341	1.000002	0.944421	0.936658	0.998301	0.613009	0.0	0.0	0.0	1.000001	0.00335	0.225772	0.315033	0.61778	0.889546	0.999601	1.000001	1.000001	0.0	1.000001	0.062126	0.064318	0.0	0.934708	0.0	0.314963	0.940004	0.102984	0.0	1.000001	1.000001	0.0	1.000001	0.04327	0.0	0.989354	0.0065	0.925667
GSM2261724	0.908672	0.034196	0.587601	0.043179	0.002537	0.638986	0.021058	0.645039	0.690579	0.0	0.964651	0.998876	0.9992	0.056899	0.0041	0.978303	0.0	0.28317	0.9988	0.075885	0.0	0.9999	0.9999	0.0	0.0001	0.0004	0.550999	0.0	0.0001	0.571129	0.999999	0.0	0.263458	0.0524	0.059991	0.999699	0.83	0.8817	0.0001	0.0	0.0	0.008079	0.9936	0.926	0.191509	0.994299	0.432173	0.429776	0.946039	0.34439	0.0043	0.054153	0.0	0.905865	0.945314	0.929975	0.85645	0.0042	0.0	0.0	0.999401	0.533971	0.991901	0.0002	0.999901	0.926001	0.948546	0.924301	0.998673	0.987785	0.999701	0.002	0.0	0.0	0.859706	0.0002	0.270937	0.413991	0.925402	0.732629	0.989502	0.803164	0.999402	0.0007	0.805879	0.0011	0.0	0.0004	0.999698	0.421987	0.425956	0.999698	0.001262	0.0082	0.998898	0.60943	0.196951	0.939708	0.0	0.0	0.540803	0.461337	0.998909
GSM2262060	0.9917	0.0005	0.1545	0.738158	0.394918	0.946507	0.0002	0.9765	0.971076	0.0	1.0	1.0	1.0	0.0006	0.0	0.9999	0.0	0.695028	1.0	0.0	0.0	0.9949	0.9997	0.0	0.0002	0.0	0.515401	0.179535	0.0	0.35484	1.000001	0.0	0.487969	0.083659	0.0839	0.996901	0.792536	0.9837	0.00949	0.0	0.0	0.0	1.0	0.9568	0.108747	0.999999	0.252113	0.195196	0.999999	0.998297	0.0	0.0006	0.0	0.750477	0.953459	0.999999	0.999899	0.004	0.189791	0.0	1.0	1.0	1.0	0.0	0.9997	0.9734	1.0	0.9754	1.0	0.787642	0.884031	0.0	0.0	0.0	0.999902	0.00479	0.320915	0.866925	0.96679	0.962201	1.000002	0.887672	1.000002	0.0	0.890202	0.0	0.11926	0.157906	0.966372	0.190185	0.199117	0.884293	0.0	0.0	1.0	0.658143	0.112955	0.9994	0.0	0.0	1.0	0.0	1.0
GSM2262017	0.9255	0.0006	0.7653	0.9982	0.10437	0.991883	0.001026	0.995405	0.9993	0.0	1.0	0.9999	1.0	0.0002	0.0002	1.0	0.0	0.9996	1.0	0.0156	0.0	0.992422	0.9955	0.0	0.0042	0.0	0.5996	0.0002	0.0	0.07223	1.0	0.0	0.549118	0.0004	0.0003	1.0	0.703057	0.901501	0.003083	0.0	0.0	0.0001	0.999801	0.836901	0.0	0.9998	0.06978	0.0002	0.9999	0.597114	0.0	0.0002	0.0	0.033569	0.9999	1.0	0.9999	0.0	0.0002	0.0	1.0	1.0	0.9998	0.0	0.995629	0.870677	0.9998	0.87361	1.0	0.684607	0.625744	0.0	0.0	0.0001	0.9999	0.00319	0.016416	0.721708	0.8369	0.8369	0.9998	0.9999	1.0	0.0	1.0	0.0008	0.00052	0.018525	0.9999	0.0002	0.0002	0.9994	0.0	0.0001	1.0	1.0	0.0	0.9998	0.0	0.0	1.0	0.0	0.9999
GSM2261725	0.902445	0.0	0.5996	0.9982	0.0003	0.9995	0.0041	0.9999	0.9999	0.0128	0.999901	1.000001	1.000001	0.017602	0.0048	0.999402	0.0	0.98161	1.000001	0.02881	0.0	1.0	1.0	0.012944	0.0	0.0	0.7485	0.020667	0.0	0.11678	1.0	0.0	0.7485	0.12824	0.177196	1.0	0.356667	0.7345	0.0	0.0	0.0047	0.0002	0.9954	0.9499	0.0	0.995099	0.11652	0.020704	0.9999	0.064609	0.016397	0.012968	0.020907	0.985472	0.9999	0.9999	0.9999	0.0	0.258333	0.0029	0.999999	0.882917	0.977662	0.0	0.999999	0.929761	0.983915	0.927801	0.999999	0.998399	0.999899	0.0	0.019109	0.12617	0.991399	0.0	0.050404	0.908559	0.948799	0.898443	0.988199	0.999999	0.999899	0.0	0.999999	0.479074	0.0	0.0	1.0	0.0198	0.096338	1.0	0.197065	0.0002	1.0	0.965032	0.0	0.980936	0.0	0.0121	0.892675	0.082714	1.0
synth_145_Group_4	0.924515	0.051631	0.0038	0.991596	0.306875	0.192962	0.0	0.925646	0.806481	0.0	0.9982	0.9999	1.0	0.09906	0.073983	0.985115	0.0	0.683359	1.0	0.0003	0.0	0.937346	1.0	0.076245	0.0	0.0003	0.6172	0.268798	0.0	0.344748	1.0	0.0	0.6172	0.0001	0.0	1.0	0.765118	0.957	0.0009	0.0	0.0	0.0	0.9995	0.918	0.00117	0.92586	0.318714	0.315949	0.999402	0.913798	0.092361	0.09014	0.084818	0.717329	1.000002	0.999902	1.000002	0.0	0.723004	0.0	0.987856	0.999999	0.910552	0.0001	0.999999	0.836923	0.91093	0.835164	0.999999	0.97113	0.990999	0.0	0.079825	0.078559	1.000001	0.0	0.278451	0.733078	0.918001	0.918001	0.9139	0.998801	1.000001	0.010531	0.998736	0.0	0.0	0.031382	1.0	0.307241	0.567652	1.0	0.0	0.0	1.0	0.969548	0.0012	0.895837	0.0	0.0737	1.0	0.0	1.0
GSM2262278	0.987699	0.061742	0.786599	0.628319	0.309653	0.994733	0.0	0.994574	0.997999	0.007494	0.861125	0.993681	0.993697	0.0104	0.0118	0.999901	0.0003	0.964459	0.949206	0.042066	0.0003	0.38557	0.309108	0.280663	0.0023	0.002617	0.497	0.031933	0.0001	0.063679	0.9982	0.00027	0.4969	0.718174	0.859161	0.855855	0.648179	0.766784	0.0011	0.0004	0.028091	0.185062	0.93989	0.9752	0.001	0.94127	0.06326	0.032999	0.99596	0.075969	0.0037	0.0097	0.0071	0.812886	0.996399	0.995799	0.995992	0.017368	0.0089	0.041123	0.999602	0.959877	0.932334	0.0018	0.513667	0.947359	0.989616	0.672798	0.909045	0.959229	0.596761	0.216825	0.0069	0.624387	0.994796	0.063853	0.052269	0.681941	0.518876	0.819856	0.93357	0.994944	0.996096	0.0002	0.998896	0.65218	0.422909	0.0	0.910012	0.031161	0.0459	0.579685	0.0002	0.186131	0.997799	0.997899	0.0012	0.98965	0.091235	0.04461	0.990462	0.002512	0.87142
GSM2262260	0.998999	0.0	0.205599	0.539393	0.194427	0.990552	0.015519	0.989579	0.991635	0.0	0.994907	0.999901	0.999901	0.009024	0.254809	0.995277	0.0	0.774181	0.999901	0.0	0.0	0.9995	0.601003	0.0	0.0	0.0001	0.9315	0.0076	0.0001	0.006651	1.0	0.0	0.9315	0.038448	0.221595	0.992035	0.8539	0.946053	0.0001	0.0	0.0	0.0013	0.690744	0.9994	0.0	0.571012	0.011063	0.008901	0.9992	0.750316	0.008057	0.005084	0.007405	0.960755	0.99676	0.9993	0.999672	0.0	0.0101	0.0	0.995919	0.987193	0.527072	0.0001	0.90768	0.991401	0.991828	0.794512	0.999801	0.977101	1.000001	0.114488	0.0068	0.0007	0.992901	0.352701	0.0048	0.873878	0.699023	0.999401	0.770541	0.999901	0.996901	0.0042	0.674235	0.0001	0.0	0.0	1.0	0.0086	0.008608	1.0	0.0	0.00139	0.9999	0.9972	0.0	0.990448	0.0005	0.0	0.987893	0.0119	0.9948
GSM2261873	0.974092	0.0001	0.518701	0.987001	0.154031	0.97773	0.083435	0.999701	0.999101	0.0001	0.999	0.9999	0.9997	0.0016	0.0004	1.0	0.0	0.969679	0.972919	0.030969	0.0	0.9971	0.995	0.0	0.000921	0.0	0.1601	0.030476	0.0001	0.048385	1.000001	0.0	0.157747	0.094068	0.0022	0.999701	0.702316	0.869595	0.0	0.0	0.010465	0.0013	0.9996	0.7533	0.0	0.999599	0.031313	0.032146	0.998956	0.077601	0.0001	0.0013	0.0	0.249973	0.998799	0.9989	0.998899	0.0022	0.182889	0.021495	1.000001	0.988401	0.999601	0.0	0.99905	0.7533	0.999101	0.789234	1.000001	0.768198	1.000001	0.0	0.0	0.0	0.998901	0.00028	0.039486	0.059113	0.753301	0.753301	0.999601	1.000001	0.999901	0.0	1.000001	0.028463	0.0	0.0	1.0	0.030735	0.0308	1.0	0.0007	0.001161	1.0	1.0	0.0	0.998306	0.0	0.0	1.0	0.0	0.9997
GSM2262144	0.885044	0.072201	0.3198	0.9986	0.254024	0.996842	0.001417	0.9967	0.951028	0.0001	0.999901	1.000001	1.000001	0.038455	0.0001	0.989648	0.0	0.54484	1.000001	0.0137	0.0	0.9999	0.9995	0.030301	0.0002	0.0001	0.5264	0.358733	0.0	0.646779	1.000001	0.0	0.5263	0.0032	0.0022	0.998201	0.742964	0.917159	0.0002	0.0	0.0	0.0	0.9999	0.9619	0.0	0.999901	0.597503	0.408032	0.999601	0.917333	0.0302	0.035705	0.036404	0.831129	0.999801	0.999901	0.992599	0.146688	0.353175	0.01301	0.99078	0.999998	0.972325	0.0	0.999898	0.924611	0.963298	0.928568	0.999798	0.906187	0.996898	0.0001	0.034126	0.031637	0.99332	0.0003	0.38065	0.911378	0.961899	0.961899	0.947669	0.999999	0.999999	0.0092	0.999999	0.0	0.003486	0.0002	0.999101	0.398409	0.668547	0.996865	0.0	0.0	0.999901	1.000001	0.0	0.960301	0.0	0.035528	1.000001	0.0	0.999801
synth_87_Group_4	0.956965	0.000262	0.0212	0.957555	0.005324	0.97801	0.070845	0.978713	0.996383	0.0	0.9998	1.0	1.0	0.078061	0.0	0.9988	0.0	0.822053	1.0	0.413609	0.0	0.9846	1.0	0.05339	0.0	0.0001	0.7755	0.16336	0.0	0.199116	1.0	0.0	0.7755	0.0001	0.0003	0.9998	0.742991	0.9403	0.0	0.0	0.0	0.0	1.0	0.9957	0.0	1.000001	0.186847	0.180724	1.000001	0.927741	0.055724	0.074869	0.05719	0.246221	1.000001	1.000001	1.000001	0.0	0.165423	0.0	0.998835	0.999999	0.946999	0.0	0.999999	0.936771	0.946475	0.936177	0.999899	0.810574	0.999778	0.0	0.053606	0.057665	1.0	0.0002	0.506895	0.496396	0.9957	0.9957	0.93955	1.0	1.0	0.0011	0.9996	0.227259	0.0002	0.064447	0.9999	0.173734	0.264936	0.9998	0.0	0.0	1.0	1.0	0.0	0.919497	0.0	0.046701	1.0	0.0	0.9997
GSM2262164	0.807463	0.0003	0.4859	0.434526	0.0002	0.498151	0.208097	0.993363	0.9947	0.0001	0.886008	0.999699	0.999699	0.061103	0.442726	0.997999	0.0001	0.994499	0.999799	0.0019	0.0001	0.9981	0.9975	0.0	0.0018	0.0001	0.913301	0.003793	0.0	0.003833	0.998901	0.0001	0.913301	0.191566	0.250786	0.999401	0.9968	0.9981	0.0001	0.0001	0.0	0.208715	0.480718	0.8223	0.0	0.521299	0.003638	0.0039	0.942238	0.735969	0.0007	0.059181	0.000896	0.16028	0.92616	0.990468	0.945624	0.031656	0.0329	0.0018	0.998037	0.999999	0.520413	0.0003	0.998299	0.826877	0.943806	0.8334	0.999799	0.998699	0.999999	0.0	0.0008	0.0021	0.943148	0.0005	0.0042	0.698024	0.8223	0.8223	0.444109	0.9997	0.946473	0.0019	0.731082	0.0	0.0001	0.0	0.99974	0.0037	0.003348	0.999801	0.001234	0.210166	0.999801	0.999901	0.0	0.938193	0.0001	0.0	1.000001	0.0001	0.999401
GSM2262207	0.899591	0.0021	0.6829	0.822399	0.006583	0.9927	0.067527	0.9927	0.9929	0.519329	0.998599	0.999399	0.999399	0.011524	0.0094	0.999999	0.0	0.981571	0.931	0.004735	0.0	0.963203	0.953522	0.0093	0.0003	0.0	0.0792	0.014886	0.0001	0.013025	1.0	0.0	0.0791	0.153125	0.695258	0.9993	0.7452	0.784671	0.0	0.000306	0.0004	0.0013	0.9904	0.878	0.0	0.9891	0.01718	0.017934	0.9986	0.492388	0.008197	0.0102	0.014774	0.297319	0.9988	0.9986	0.9986	0.0	0.027889	0.00458	1.0	0.926907	0.977285	0.0001	0.9995	0.860815	0.989958	0.854259	0.9993	0.964528	0.903793	0.0	0.0137	0.0122	0.9987	0.0003	0.019011	0.102708	0.856647	0.705071	0.972416	0.9994	0.9966	0.0	1.0	0.653641	0.098483	0.0	0.9997	0.016763	0.048422	0.902193	0.0	0.0012	0.9994	0.9996	0.0	0.9882	0.0	0.0082	0.930408	0.0003	0.9992
synth_52_G3-G4	0.989161	0.000644	0.7009	0.707604	0.00202	0.983759	0.0109	0.9838	0.980824	0.0	0.998829	0.998934	0.998799	0.004399	0.259713	0.999699	0.0001	0.999699	0.999399	0.0005	0.0	0.9994	0.9993	0.0	0.0006	0.0003	0.4771	0.0	0.0004	0.0	0.976268	0.0003	0.4771	0.105432	0.114295	0.999199	0.6876	0.7954	0.001145	0.0005	0.0	0.0044	0.920763	0.8925	0.0	0.9155	0.0	0.0	0.9957	0.193857	0.0	0.0044	0.0	0.185344	0.9956	0.924219	0.9956	0.028995	0.0	0.0	0.9998	0.9994	0.9207	1.4e-05	0.9994	0.8925	0.9957	0.8926	0.9994	0.867369	0.9982	0.0001	0.0	0.0	0.9956	0.0001	0.009466	0.276689	0.8925	0.8925	0.920728	0.9991	0.9957	0.0003	1.0	0.0	0.004034	0.0002	0.997501	0.0	0.0	0.996774	0.001232	0.0044	0.999301	0.999201	0.0	0.995501	0.0	0.0	0.999401	0.0006	0.999501
synth_154_G3-G4	0.9998	0.0	0.8728	0.9737	0.0064	0.958132	0.0579	0.99953	0.999389	0.158773	0.554941	0.961783	0.961614	0.569202	0.061203	0.978318	0.0001	0.241035	0.912664	0.124382	0.0	0.531014	0.496409	0.0001	0.0003	0.017912	0.0042	0.006765	0.0	0.787115	0.999901	0.0001	0.0042	0.20625	0.659039	0.265763	0.529578	0.94581	0.043258	0.0015	0.0002	0.12234	0.8159	0.8936	0.340495	0.87641	0.499606	0.385408	0.443385	0.215221	0.005568	0.563627	0.0	0.026254	0.445987	0.327564	0.46067	0.000766	0.400757	0.026662	0.983131	0.761721	0.816129	0.017494	0.999902	0.893602	0.442486	0.893602	0.919833	0.622168	0.216954	0.0	0.0	0.0	0.450651	0.000743	0.175494	0.0034	0.8936	0.8936	0.817601	0.649242	0.994901	0.017175	0.736763	0.012956	0.265864	0.0001	0.889951	0.379991	0.378409	0.638014	0.0325	0.125665	0.926009	0.98676	0.344909	0.424812	0.145181	0.007803	0.765801	0.003947	0.872447
synth_96_G3-G4	0.9995	0.0	0.8079	0.9966	0.0	0.9998	0.0234	0.9998	0.9998	0.0	0.996699	0.999999	0.999999	0.225517	0.409052	0.828217	0.0	0.585542	0.999999	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.962001	0.268227	0.0	0.440599	0.999501	0.0	0.884117	0.0069	0.0004	1.000001	0.998999	0.999899	0.036055	0.0	0.034198	0.033843	0.913765	0.967999	0.0	0.574035	0.440004	0.410768	0.990137	0.558585	0.189362	0.208933	0.314268	0.064333	0.992472	0.998676	0.990051	0.101256	0.298015	0.0	0.827262	0.964327	0.683127	0.0	0.999999	0.719499	0.767098	0.770646	0.999999	0.998999	0.999899	0.0	0.307978	0.0	0.762019	0.0003	0.344983	0.428571	0.968003	0.968103	0.507457	1.000003	0.998003	0.169487	1.000003	0.0	0.0107	0.0	1.000004	0.405051	0.275941	0.999704	0.003953	0.036318	1.000004	0.998504	0.0	0.773693	0.0	0.0	1.000004	0.0	1.000004
synth_75_Group_3	0.997161	0.0	0.2347	0.9892	0.007273	0.9997	0.144013	1.0	0.9999	0.0001	0.990033	0.995601	0.995384	0.0336	0.660092	0.912129	0.0	0.642902	0.991001	0.0007	0.0	0.426136	0.399268	0.0	0.002444	0.001184	0.3396	0.0	0.0001	0.143171	0.999999	0.0	0.3443	0.289525	0.29868	0.996999	0.7212	0.916363	0.000444	0.0049	0.0	0.026263	0.279985	0.8996	0.134267	0.279173	0.0	0.0	0.967161	0.035095	0.0038	0.032999	0.0	0.505217	0.966667	0.943868	0.953501	0.0	0.000139	0.0	0.913954	0.964029	0.280799	0.0006	0.950951	0.899598	0.967898	0.899598	0.99235	0.737996	0.887148	0.483113	0.0	0.0	0.950701	0.203382	0.137172	0.417109	0.899601	0.899601	0.27961	0.857503	0.974901	0.085184	0.857446	0.001028	0.314691	0.0	0.9923	0.0	0.0	0.685938	0.0	0.026304	0.993	0.991493	0.13918	0.965972	0.567345	0.0	0.96623	0.021098	0.9932
GSM2261584	0.87464	0.004275	0.1616	0.9997	0.220833	0.9504	0.004408	0.9998	0.9998	0.0003	0.975607	0.990315	0.990199	0.0087	0.034011	0.999	0.002636	0.9904	0.9975	0.0035	0.0027	0.479661	0.470127	0.0	0.0005	0.008894	0.8913	0.0072	0.0033	0.285109	0.997281	0.0025	0.513165	0.0009	0.0047	0.996	0.673665	0.763222	0.025241	0.000167	0.151504	0.0062	0.927564	0.9012	0.267302	0.909602	0.013884	0.0076	0.9924	0.83659	0.00089	0.0086	0.0	0.020235	0.9923	0.992316	0.992951	0.128094	0.0067	0.0002	0.999099	0.487386	0.917526	0.0088	0.999399	0.901199	0.992299	0.954081	0.995839	0.674745	0.999071	0.0113	0.0	0.0	0.9948	0.16543	0.246521	0.002515	0.901201	0.901201	0.861712	0.72222	0.997734	0.0009	0.720014	0.0	0.0002	0.0029	0.99632	0.0071	0.0079	0.998899	0.000404	0.006383	0.996599	0.996299	0.274407	0.990893	0.014994	0.0	0.582913	0.415263	0.995099
synth_111_Group_4	0.97303	0.036142	0.0008	0.857285	0.045372	0.164509	0.0	0.744603	0.560747	0.0003	1.0	1.0	1.0	0.0016	0.0019	0.9997	0.0	0.766667	1.0	0.0001	0.0	1.0	0.831327	0.001444	0.0	0.0	0.1242	0.036653	0.0	0.315777	1.0	0.0	0.1157	0.0002	0.0002	0.9973	0.7872	0.9869	0.0	0.0	0.0004	0.0003	0.9963	0.8054	0.0	0.9962	0.281525	0.053304	0.9997	0.898975	0.0013	0.0014	0.0014	0.041452	0.9997	1.0	0.9997	0.0004	0.037982	0.0001	0.9997	0.9995	0.995	0.0	1.0	0.8075	0.9984	0.8074	1.0	0.787632	1.0	0.0	0.0014	0.0015	0.9997	0.0063	0.037268	0.411319	0.8054	0.8054	0.9945	1.0	0.9997	0.0003	1.0	0.022319	0.0	0.017858	1.000001	0.048572	0.04956	1.000001	0.0	0.0003	1.000001	1.000001	0.0	0.998401	0.0	0.0011	1.000001	0.0	1.000001
GSM2261877	0.880434	0.0	0.407428	0.543503	0.264955	0.97801	0.0038	0.982837	0.999765	0.0003	0.9966	0.997434	0.9976	0.0056	0.094365	0.9999	0.001	0.9971	0.965356	0.0106	0.0012	0.575243	0.570143	0.0	0.0006	0.0002	0.660699	0.0002	0.0011	0.11774	0.998899	0.0011	0.660699	0.527822	0.690172	0.885983	0.5885	0.721	0.0001	0.001155	0.0	0.010409	0.8281	0.9721	0.0	0.828547	0.15507	0.0002	0.994498	0.806601	0.0007	0.0055	0.0002	0.631923	0.994698	0.994498	0.994398	0.005715	0.0003	0.0	0.9999	0.9984	0.8286	0.0001	0.9993	0.9715	0.9944	0.97	0.814566	0.858045	0.882213	0.0001	0.0002	0.157716	0.994401	0.003334	0.011499	0.563967	0.964052	0.828093	0.827901	0.997701	0.995201	0.0001	1.000001	0.070734	0.155709	0.0	0.818115	0.0002	0.001	0.821934	0.053859	0.0107	0.9967	0.9973	0.0	0.9944	0.102037	0.0	0.9983	0.0011	0.799688
GSM2261723	0.998518	0.0	0.5878	0.9997	0.042593	0.921829	0.0	0.924966	0.9987	0.0	0.99194	0.998899	0.998599	0.222868	0.165527	0.92507	0.0001	0.73347	0.999999	0.007	0.0	1.0	0.984547	0.180173	0.0	0.001353	0.531899	0.204372	0.0001	0.281163	0.999799	0.0002	0.531299	0.020094	0.0006	0.999999	0.764077	0.968667	0.0008	0.0	0.0036	0.0008	0.992652	0.693	0.0027	0.828034	0.205517	0.212142	0.99502	0.005883	0.19574	0.216515	0.184612	0.449886	0.997698	0.999498	0.998698	0.0005	0.668068	0.0045	0.955602	0.995833	0.793426	0.001	0.999999	0.560042	0.807819	0.55411	0.999899	0.869657	0.533427	0.0	0.179275	0.177248	0.9974	0.0011	0.207748	0.314326	0.693	0.693	0.816273	0.9972	0.9977	0.042799	0.9963	0.0001	0.0001	0.048194	0.999999	0.206468	0.337268	0.999899	0.0002	0.0008	0.999999	0.845794	0.002476	0.772186	0.0	0.176888	0.999999	0.0	0.999999
synth_166_Group_4	0.849393	0.0	0.0014	0.751585	0.0	0.995844	0.006555	0.9968	0.9958	0.0	1.0	1.0	1.0	0.0001	0.0003	1.0	0.0	0.9997	1.0	0.141085	0.0	1.0	0.992194	0.0001	0.0	0.0	0.4089	0.0002	0.0	0.0003	1.0	0.0	0.4089	0.0	0.0001	1.0	0.5402	0.8824	0.0	0.0	0.0	0.0	0.9997	0.9716	0.0	0.9997	0.0003	0.0003	1.0	0.946386	0.0001	0.0001	0.0001	0.787598	1.0	1.0	1.0	0.0	0.0002	0.0	1.0	1.0	0.9996	0.0	1.0	0.9714	0.9999	0.9714	1.0	0.95912	1.0	0.0	0.0001	0.0001	1.0	0.0006	0.152225	0.900789	0.9716	0.9716	0.9996	1.0	1.0	0.0	1.0	0.006	0.0	0.0	1.0	0.0003	0.0003	1.0	0.0006	0.0	1.0	1.0	0.0	1.0	0.0	0.0001	1.0	0.0	1.0
synth_112_Group_3	0.963608	0.006806	0.606401	0.662262	0.0001	0.252076	1.2e-05	0.776558	0.763943	0.0002	0.999999	0.999999	0.999999	0.494505	0.181319	0.999999	0.0	0.852367	0.999999	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.906199	0.21802	0.0	0.193442	0.999999	0.0	0.906799	0.011046	0.002811	0.999999	0.897844	0.928896	0.0	0.0	0.0	0.011632	0.735568	0.9965	0.0	0.862818	0.193185	0.128859	0.993806	0.636308	0.155822	0.487497	0.338447	0.058528	0.797968	0.998837	0.998823	0.001287	0.14488	0.0	1.000003	1.000003	0.644282	0.0	1.000003	0.776628	0.810553	0.818817	1.000003	0.908333	1.000003	0.0	0.331832	0.0	0.989321	0.225199	0.712363	0.080551	0.996597	0.996497	0.579885	0.999997	0.950205	0.0	0.745318	0.0	0.021734	0.189234	1.0	0.128756	0.197344	1.0	0.0	0.012817	1.0	1.0	0.0	0.500747	0.0	0.0	1.0	0.0	1.0
